,Unnamed: 0.1,Unnamed: 0,Subject,Course Title,Description,Institute,Provider,Instructor,Language,Rating,Course_Link
46000,5507,,-1,AWS Storage Gateway Primer: Tape Gateway (Simplified Chinese),  AWS Storage Gateway   AWS     CC   IT   AWS Storage Gateway   AWS   Amazon S3   AWS   Amazon CloudWatch  AWS  90   1 AWS Storage Gateway   AWS Storage Gateway  AWS Storage Gateway   2 Storage Gateway   3  Amazon CloudWatch   4 ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-storage-gateway-primer-tape-gateway-simplifie-71381
46001,5508,,-1,AWS Systems Manager (Simplified Chinese),  AWS Systems Manager  Systems Manager   Run Command State Manager Inventory Patch Manager Maintenance Window Automation Parameter Store Session Manager OpsCenter Explorer Change Calendar   Distributor  AWS    APN   Amazon   Systems Manager   Systems Manager   Systems Manager   Systems Manager   AWS  AWS  AWS Certified Solutions Architect AssociateAWS Certified Developer AssociateAWS Certified SysOps Administrator Associate 190   Session Manager  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-systems-manager-simplified-chinese-71382
46004,5511,,-1,Accelerating Messaging Modernization with Amazon MQ (Traditional Chinese),   MOM    Amazon MQ  API   JMS NMS AMQP STOMP MQTT   WebSocket 30   CC   Amazon MQ   Amazon MQ   MOM  AWS   MOM   1  2  AWS        3 Amazon MQ  Getting started with Amazon MQ  4 Amazon MQ  Amazon MQ   Amazon MQ  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/accelerating-messaging-modernization-with-amazon--71385
46007,5514,,-1,Amazon GameLift Primer (Traditional Chinese),  GameLift   GameLift   GameLift  GameLift   CC   GameLift   GameLift   Amazon GameLift   GameLift   GameLift   GameLift   GameLift  120   1  Amazon GameLift    Amazon GameLift   2    3  Amazon GameLift   4    GameLift GameLift   5   GameLift API   GameLift   AWS   6   GameLift API   7    8    Spot   9    FlexMatch  4       10  GameLift   API  11    GameLift   GameLift   AWS   12    GameLift     13  Amazon GameLift   Amazon GameLift   Amazon GameLift   Amazon GameLift   14    15   ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-gamelift-primer-traditional-chinese-71388
46009,5516,,Amazon Web Services (AWS),AWS IoT Security Series (Simplified Chinese),  Amazon Web Services  AWS     IoT    IoT   IoT   AWS IoT   AWS IoT   AWS IoT   AWS IoT   AWS IoT   AWS IoT     CC  Introduction to AWS IoTAWS IoT Foundation  TelemetryAWS IoT Foundation  Command and Control,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-iot-security-series-simplified-chinese-71390
46014,5521,,-1,AWS Database Offerings (Traditional Chinese),  Amazon Web Services  AWS   IT  AWS Cloud Practitioner Essentials   WBT 4  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-database-offerings-traditional-chinese-71395
46015,5522,,-1,Planning a Machine Learning Project (Traditional Chinese),   ML   30   ML   ML  AWS Machine Learning Embark    MLSL    1  ML   2  3  ML   4  ML   5 ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/planning-a-machine-learning-project-traditional-c-71396
46020,5527,,-1,Introduction to Machine Learning: Art of the Possible (Simplified Chinese),   ML   30     CC  ML ML AWS Machine Learning Embark    MLSL    1 ML  2  3  4 ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/introduction-to-machine-learning-art-of-the-possi-71401
46021,5528,,-1,Building a Machine Learning Ready Organization (Simplified Chinese), ML 30     CC  ML ML AWS Machine Learning Embark    MLSL    1 ML ML AWS   2  3 ML  4 ML ML ML  5 ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/building-a-machine-learning-ready-organization-si-71402
46030,5537,,-1,Building in Amazon Honeycode: App Design with Data in Mind (Traditional Chinese),  Amazon Honeycode   Honeycode   Honeycode Tables  45   Honeycode  Honeycode  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/building-in-amazon-honeycode-app-design-with-data-71411
46032,5539,,-1,Building in Amazon Honeycode: App Design with Data in Mind (Simplified Chinese),  Amazon Honeycode   Honeycode   Honeycode Tables  45   Honeycode   Honeycode  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/building-in-amazon-honeycode-app-design-with-data-71413
46048,5555,,-1,AWS Storage Gateway Primer: Volume Gateway (Simplified Chinese),  AWS Storage Gateway   AWS   IT   AWS Storage Gateway   AWS   AWS   Amazon CloudWatch  AWS  90   1 AWS Storage Gateway   AWS Storage Gateway  AWS Storage Gateway   2 Storage Gateway   3  Linux   Windows   Amazon CloudWatch   4 ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-storage-gateway-primer-volume-gateway-simplif-71429
46051,5558,,-1,PostgreSQL Fundamentals: Architecture (Simplified Chinese),    CC   PostgreSQL   PostgreSQL   PostgreSQL   PostgreSQL    SQL 1  TOAST  pg wal  MVCC ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/postgresql-fundamentals-architecture-simplified-c-71432
46052,5559,,-1,Migration Evaluator Overview for Customers (Traditional Chinese),    TSO Logic    AWS   Microsoft   AWS     CC  30   AWS   AWS   1  AWS   2   3  Microsoft       4   AWS  OLA   MAP   5   6  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/migration-evaluator-overview-for-customers-tradit-71433
46055,5562,,-1,Amazon Lumberyard Primer (Traditional Chinese),  Amazon Lumberyard   AWS   Amazon Lumberyard   Lumberyard   AWS   Lumberyard   AWS   Amazon Lumberyard   Lumberyard   Lumberyard   AWS   Lumberyard   AWS   Lumberyard   Amazon Web Services  AWS     TCP IP HTTP Linux  bash  90   0  1 Amazon Lumberyard   Amazon Lumberyard   Lumberyard   Lumberyard   2 Amazon Lumberyard   Amazon Lumberyard   AAA   Lumberyard   AAA   3 Amazon Lumberyard   AWS   Amazon Lumberyard   Lumberyard   Amazon Game Tech   Lumberyard   AWS   Lumberyard   4 Amazon Lumberyard   Amazon Lumberyard   AWS   Lumberyard   Amazon CloudWatch   Lumberyard   Lumberyard   5 Amazon Lumberyard   Amazon Lumberyard   Amazon Lumberyard   AAA   Amazon Lumberyard   Amazon Lumberyard   Amazon Lumberyard   Twitch   Amazon com  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-lumberyard-primer-traditional-chinese-71436
46057,5564,,-1,AWS Cloud Essentials for Business Leaders (Traditional Chinese),   LOB       2   CC      IT              Cloud Value Framework      LOB      IT   1  2 IT   IT   IT     IT     3          4          5 Cloud Value Framework  Cloud Value Framework          ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-cloud-essentials-for-business-leaders-traditi-71438
46061,5568,,Amazon DynamoDB,Amazon DynamoDB – Architecture and Features (Simplified Chinese),  AWS   Amazon DynamoDB   AWS    APN    Amazon DynamoDB     CC  APN   Amazon DynamoDB   DocumentDB     APN   AWS   NoSQL   DynamoDB   DynamoDB   APN  15  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-dynamodb-architecture-and-features-simplif-71442
46062,5569,,-1,Amazon DynamoDB – Architecture and Features (Traditional Chinese),  APN   Amazon DynamoDB   AWS    APN    Amazon DynamoDB  APN   Amazon DynamoDB   DocumentDB     APN   AWS   NoSQL   DynamoDB   DynamoDB   APN    15  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-dynamodb-architecture-and-features-traditi-71443
46087,5594,,-1,Developing Serverless Solutions on AWS- Course Supplement (OCS) (Simplified Chinese),Online Course Supplement  OCS   OCS  OCS  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/developing-serverless-solutions-on-aws-course-sup-71468
46093,5600,,-1,Introduction to AWS Media Services by Use Case (Simplified Chinese), AWS Media Services       AWS  45   AWS   AWS Media Services   AWS   AWS   AWS Media Services   AWS   1   2    VOD    3   4  AWS   AWS   5   6   7   8   VOD   8   VOD   9   VOD   10   11   12   13   14   15   16   17  Media Services  Media Services  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/introduction-to-aws-media-services-by-use-case-si-71474
46094,5601,,-1,PostgreSQL Fundamentals: SQL Command Line (Traditional Chinese),  psql   postgresql   PostgreSQL  15  psql   CSV SET  psqlrc  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/postgresql-fundamentals-sql-command-line-traditio-71475
46100,5607,,-1,Amazon WorkSpaces Deep Dive (Traditional Chinese),  Well Architected   IT  180   WorkSpaces   WorkSpaces   WorkSpaces  WorkSpaces   Amazon WorkSpaces   IT   Amazon WorkSpaces Primer   VDI     DaaS  Directory Service  1  Amazon WorkSpaces  Amazon WorkSpaces Deep Dive   Amazon WorkSpaces   Amazon WorkSpaces   AWS   2  Amazon WorkSpacesAmazon WorkSpaces   Web   WorkSpaces  WorkSpaces  3  Amazon WorkSpaces  Amazon WorkSpaces  Amazon WorkSpaces  Amazon WorkSpaces  4  Amazon WorkSpaces   Windows   5  WorkSpaces  Amazon WorkSpaces   Amazon WorkSpaces   AWS CloudFormation    API       CLI    Amazon WorkSpaces  Amazon WorkSpaces  PowerShell   Amazon WorkSpaces  6  WorkSpaces  AD Connector   Active DirectoryAmazon WorkSpace   WorkSpace    7 Amazon WorkSpaces Cost Optimizer ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-workspaces-deep-dive-traditional-chinese-71481
46105,5612,,-1,Let's Build in Amazon Honeycode (Simplified Chinese),  Amazon Honeycode   Amazon Honeycode  30   CC   Amazon Honeycode   Amazon Honeycode   Amazon Honeycode   Amazon Honeycode   Amazon Honeycode   Amazon Honeycode  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/lets-build-in-amazon-honeycode-simplified-chinese-71486
46109,5616,,Amazon Web Services (AWS),Amazon AppStream 2.0 Primer (Simplified Chinese),  Amazon AppStream 2 0   Amazon AppStream 2 0   Amazon AppStream 2 0  160       CC   Amazon AppStream 2 0   Amazon AppStream 2 0   AppStream 2 0   Amazon AppStream 2 0   Active Directory   Amazon AppStream 2 0    VDI     DaaS  1 Amazon AppStream 2 0  Amazon AppStream 2 0  Amazon AppStream 2 0   AWS  Amazon AppStream 2 0  Amazon AppStream 2 0   2 Amazon AppStream 2 0  Amazon AppStream 2 0  VPC   VPC  VPC  3 Amazon AppStream 2 0   4 Amazon AppStream 2 0   URL  5 Amazon AppStream 2 0   6 Amazon AppStream 2 0   Web   Web   Windows   AppStream 2 0   AppStream 2 0   AppStream 2 0   7 Amazon AppStream 2 0   Active DirectoryActive Directory   Active Directory   AppStream 2 0   Active Directory  SAML 2 0   AppStream 2 0   8 Amazon AppStream 2 0   Amazon AppStream 2 0   Amazon AppStream 2 0   Amazon CloudWatch  Amazon AppStream 2 0  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-appstream-20-primer-simplified-chinese-71490
46111,5618,,-1,Amazon DynamoDB for Serverless Architectures (Traditional Chinese),  Amazon DynamoDB   DynamoDB   DynamoDB   SQL   NoSQL     CC   Amazon DynamoDB   Amazon DynamoDB   DynamoDB   AWS   DynamoDB   Amazon DynamoDB  SQL   NoSQL   RDMS   Amazon DynamoDB  CloudWatch CloudTrail CloudWatch Logs    Python Node js Java   C AWS  2  Amazon DynamoDB   Amazon DynamoDB  Amazon DynamoDBAWS   Amazon DynamoDB  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-dynamodb-for-serverless-architectures-trad-71492
46114,5621,,Amazon S3,Deep Dive into Amazon Simple Storage Service (Amazon S3) (Traditional Chinese),  Amazon S3  Amazon S3   AWS   Amazon S3 12 5           IT   Amazon S3  Amazon S3   Amazon S3   Amazon S3   Amazon S3   AWS   Amazon S3   IT   IT  aws training  Getting Started with Amazon S3  60    Amazon S3     Amazon S3  Amazon S3    Introduction to Amazon Simple Storage Service  S3   90   Amazon S3  Amazon S3 Storage Classes Deep Dive  60  Amazon S3   Amazon S3    Securing and Protecting Amazon S3  1 5         URL   Amazon VPC  Amazon S3 Business Continuity and Disaster Recovery  50  Auditing Amazon S3 Security  60     API    Managing Amazon S3  90   Amazon S3   Amazon S3     Amazon S3   Amazon S3   S3   CloudWatch   Amazon S3  Using Amazon S3 event notifications and batch operations  60   Amazon S3   S3   AWS Lambda   AWS Lambda   Amazon S3     Lambda  Amazon S3 Cost Optimization  60    Amazon S3 Performance Optimization  60      Exploring Amazon S3 Data Access Techniques  60     S3 Select   CSV   GZIP     Amazon CloudFront  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/deep-dive-into-amazon-simple-storage-service-amaz-71495
46115,5622,,Amazon S3,Amazon Simple Storage Service (Amazon S3) Storage Classes Deep Dive (Traditional Chinese),Amazon S3   Amazon S3     Amazon S3  60   Amazon S3   Amazon S3   Getting Started with Amazon Simple Storage Service  Amazon S3    Amazon Simple Storage Service  Amazon S3  AWS Storage Offerings  AWS   1  Amazon S3  Amazon S3  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-simple-storage-service-amazon-s3-storage-c-71496
46123,5630,,Amazon Web Services (AWS),AWS Technical Essentials (Traditional Chinese),AWS Technical Essentials   AWS   AWS   AWS   AWS  4   CC   AWS   AWS   AWS   AWS Identity and Access Management  IAM    AWS   Amazon Elastic Compute Cloud  Amazon EC2 AWS Lambda Amazon Elastic Container Service  Amazon ECS    Amazon Elastic Kubernetes Service  Amazon EKS  AWS   Amazon Relational Database Service  Amazon RDS Amazon DynamoDB   Amazon Simple Storage Service  Amazon S3  AWS   Amazon CloudWatch   AWS   AWS  SysOps  IT       AWS   1 Amazon Web Services  AWS  AWS   AWS  AWS Identity and Access Management  IAM    2 AWS  AWS  Amazon Elastic Compute Cloud  Amazon EC2  AWS  AWS Lambda   Amazon EC2   3 AWS  AWS  Amazon Virtual Private Cloud  Amazon VPC   Amazon VPC  Amazon VPC   Amazon EC2   VPC   4 AWS  AWS  Amazon EC2   Amazon Elastic Block Store  Amazon EBS  Amazon S3   Amazon S3   5  AWS  Amazon Relational Database Service Amazon DynamoDB   AWS   Amazon DynamoDB  6  7  8 ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-technical-essentials-traditional-chinese-71504
46126,5633,,Amazon Web Services (AWS),Harnessing Data in Amazon Honeycode (Simplified Chinese),  Amazon Honeycode   Honeycode   Honeycode   FILTER THISROW    FINDROW 45   Honeycode   Honeycode   Honeycode   FILTER THISROW    FINDROW  Honeycode   Honeycode   Honeycode   Honeycode  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/harnessing-data-in-amazon-honeycode-simplified-ch-71507
46128,5635,,-1,Harnessing Data in Amazon Honeycode (Traditional Chinese),  Amazon Honeycode   Honeycode   Builder     Honeycode  FILTER THISROW    FINDROW 45   Honeycode   Honeycode   Honeycode  FILTER THISROW    FINDROW    Honeycode   Honeycode   Honeycode  Honeycode  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/harnessing-data-in-amazon-honeycode-traditional-c-71509
46131,5638,,-1,Build Modern Apps with Purpose-Built Databases (Simplified Chinese),  AWS   Amazon Web Services  AWS   3     CC   Amazon DynamoDB   Amazon ElastiCache   Amazon Neptune   Amazon DocumentDB  MongoDB   Amazon Keyspaces  Apache Cassandra  AWS  Amazon   AWS    AWS Planning and Designing Databases    1 Getting Started with Purpose Built Databases  1   2   3   4   2 High Performance and Scale with Amazon DynamoDB  1   2   1   AWS Cloud9   3   2   DynamoDB   4   3   DynamoDB   5   4   DynamoDB   6   5   7   3 Caching for High Volume Workloads with Amazon ElastiCache  1   2   1   AWS Cloud9   3   2   ElastiCache   Redis   4   3   5   4   6   4 Graph Relationships with Amazon Neptune  1   2   1   AWS Cloud9   3   2   Neptune   4   3   5   4   6   5   7   5 Document Storage with Amazon DocumentDB  1   2   1   AWS Cloud9   3   2   Amazon DocumentDB   4   3   5   4   Amazon DocumentDB  6   5   7   6 Document Storage with Amazon DocumentDB  1   2   1   AWS Cloud9   3   2   Amazon Keyspaces   4   3   Amazon Keyspaces   5   4   6  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/build-modern-apps-with-purpose-built-databases-si-71512
46132,5639,,Amazon S3,Securing and Protecting Your Data in Amazon Simple Storage Service (Amazon S3) (Traditional Chinese),  Amazon S3 Amazon S3   Amazon S3      100   CC       Amazon Virtual Private Cloud  VPC    VPC   Amazon S3     Amazon S3     S3     URL     CORS       Amazon Macie   Amazon S3             Architecting on AWS     AWS Storage Offerings    Getting Started with Amazon Simple Storage Service  Amazon S3  1      2  Amazon S3   Amazon S3       AWS   AWS CLI   Amazon S3       Access Analyzer for S3  3      IAM           IAM   4      IAM   Amazon S3     5        ARN           6  URL     URL     URL     S3   URL  7        AWS Config         SSE KMS   S3     Amazon S3   8  Amazon VPC     VPC   VPC                   9  Amazon Macie   Amazon GuardDuty  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/securing-and-protecting-your-data-in-amazon-simpl-71513
46134,5641,,-1,AWS Server Migration Service (SMS) Primer (Simplified Chinese),  AWS Server Migration Service  AWS SMS    VMware   Amazon Web Services  AWS    Microsoft Azure   AWS  AWS SMS   AWS SMS   AWS SMS  60 90   AWS SMS   Server Migration Connector   VMware   Azure    VM    AWS  AWS SMS   AWS  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-server-migration-service-sms-primer-simplifie-71515
46135,5642,,Amazon Web Services (AWS),AWS Cloud Essentials for Business Leaders (Simplified Chinese),   LOB     IT  LoB IT      2     CC      IT              Cloud Value Framework      LoB   IT     IT   1  2 IT   IT   IT   IT     3          4          5 Cloud Value Framework  Cloud Value Framework          ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-cloud-essentials-for-business-leaders-simplif-71516
46136,5643,,Amazon Aurora,Migrating from Oracle to Amazon Aurora (Simplified Chinese),Amazon Aurora   Amazon Web Services  AWS    AWS   Breaking Free from Legacy Databases  AWS   Alex DeBrie   Oracle   Aurora   Alex   AWS  40     CC   Oracle   Amazon Aurora   AWS  Amazon   AWS   AWS Planning and Designing Databases   2 Migrating from Oracle to Amazon Aurora  1   2   Oracle   3   Oracle   4   Aurora   PostgreSQL   5   AWS Schema Conversion Tool  AWS SCT    6   AWS Database Migration Service  AWS DMS    7   AWS DMS   8   AWS DMS   9   10  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/migrating-from-oracle-to-amazon-aurora-simplified-71517
46140,5647,,-1,AWS SaaS Factory Architecture Track: SaaS Migration Strategies (Traditional Chinese),   ISV     SaaS    ISV   SaaS   SaaS   CC         IT       SaaS     SaaS     Amazon Web Services  AWS     SaaS    95       SaaS      ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-saas-factory-architecture-track-saas-migratio-71521
46148,5655,,-1,Working with Captions using AWS Elemental MediaLive (Simplified Chinese),  AWS   AWS                     AWS   Amazon  45   AWS   AWS  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/working-with-captions-using-aws-elemental-mediali-71529
46149,5656,,-1,Working with Captions using AWS Elemental MediaLive (Traditional Chinese),  AWS                     AWS   Amazon  45   AWS   Amazon   AWS  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/working-with-captions-using-aws-elemental-mediali-71530
46155,5662,,-1,Advanced Architecting on AWS - Online Course Supplement (Traditional Chinese),   OCS    Advanced Architecting on AWS  OCS   AWS   1  2 13  AWS   14          1          2          3          4 ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/advanced-architecting-on-aws-online-course-supple-71536
46160,5667,,-1,Advanced Architecting on AWS - Online Course Supplement (Simplified Chinese),   OCS    Advanced Architecting on AWS  OCS   AWS   1  2 13  AWS   14          1          2          3          4 ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/advanced-architecting-on-aws-online-course-supple-71541
46173,5680,,-1,Deep Dive into Amazon Simple Storage Service (Amazon S3) (Simplified Chinese),  Amazon S3   Amazon S3   AWS   Amazon S3 12 5       IT   Amazon S3  Amazon S3   Amazon S3   Amazon S3   Amazon S3   AWS   Amazon S3   IT   IT   aws training  Getting Started with Amazon S3 60  Amazon S3   Amazon S3   Amazon S3    Introduction to Amazon Simple Storage Service  S3 90     Amazon S3    Amazon S3 Storage Classes Deep Dive 60   Amazon S3      Amazon S3  Securing and Protecting Amazon S3 1 5   URL   Amazon VPC  Amazon S3 Business Continuity and Disaster Recovery 50  Auditing Amazon S3 Security 60   API  Managing Amazon S3 90   Amazon S3   Amazon S3   Amazon S3     Amazon S3   S3   CloudWatch   Amazon S3  Using Amazon S3 event notifications and batch operations 60     Amazon S3     S3     AWS Lambda   AWS Lambda   Amazon S3   Lambda  Amazon S3 Cost Optimization 60    Amazon S3 Performance Optimization 60  Exploring Amazon S3 Data Access Techniques 60   S3 Select   CSV   GZIP     Amazon CloudFront  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/deep-dive-into-amazon-simple-storage-service-amaz-71554
46176,5683,,-1,AWS Systems Manager (Traditional Chinese),  AWS Systems Manager  Systems Manager  OpsCenter  CC   AWS    APN   Amazon   Systems Manager   Systems Manager   Systems Manager   Systems Manager   AWS Cloud Practitioner  AWS Cloud Practitioner  AWS Certified Solutions Architect AssociateAWS Certified Developer AssociateAWS Certified SysOps Administrator Associate 190  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-systems-manager-traditional-chinese-71557
46181,5688,,-1,SaaS Business Fundamentals (Traditional Chinese),   SaaS    SaaS   CC   SaaS   SaaS   SaaS  1 5  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/saas-business-fundamentals-traditional-chinese-71562
46189,5696,,-1,Accelerating Messaging Modernization with Amazon MQ (Simplified Chinese),   MOM    Amazon MQ  API   JMS NMS AMQP STOMP MQTT   WebSocket 30   Amazon MQ   Amazon MQ   MOM  AWS   MOM   1  2  AWS      3 Amazon MQ  Getting started with Amazon MQ  4 Amazon MQ Amazon MQ  Amazon MQ  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/accelerating-messaging-modernization-with-amazon--71570
46192,5699,,-1,Working with Indexes in DynamoDB (Traditional Chinese),  Amazon DynamoDB   Amazon DynamoDB  2 5         DynamoDB     DynamoDB    DynamoDB  Amazon DynamoDB Service Introduction Amazon DynamoDB Service Primer   DynamoDB API   AWS   AWS   AWS    Python Java Node js    NET  1   2   DynamoDB   3   4    Amazon DynamoDB Scans  Queries  and Indexes,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/working-with-indexes-in-dynamodb-traditional-chin-71573
46193,5700,,Amazon DynamoDB,Working with Indexes in DynamoDB (Simplified Chinese),  Developing with Amazon DynamoDB   Amazon DynamoDB    2 5           Scan   DynamoDB   DynamoDB      DynamoDB  Amazon DynamoDB Service Introduction Amazon DynamoDB Service Primer   Exploring the DynamoDB API and AWS SDKs  AWS   AWS  Python Java Node js    NET  1     2   DynamoDB       3       4    Amazon DynamoDB Scans  Queries  and Indexes,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/working-with-indexes-in-dynamodb-simplified-chine-71574
46194,5701,,Amazon Web Services (AWS),AWS Cloud Essentials for Business Leaders (Financial Services) (Simplified Chinese),   FSI     LOB     IT   2    IT     FSI    FSI   Cloud Value Framework    LOB     IT    IT   1  2 IT  IT  IT  IT   3 FSI   4  FSI   5 Cloud Value FrameworkCloud Value Framework  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-cloud-essentials-for-business-leaders-financi-71575
46195,5702,,-1,AWS Cloud Essentials for Business Leaders (Financial Services) (Traditional Chinese),   FSI     LOB     IT   2    IT     FSI    FSI   Cloud Value Framework    LOB     IT    IT   1  2 IT  IT  IT   IT   3 FIS   4  FIS   5 Cloud Value FrameworkCloud Value Framework  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/aws-cloud-essentials-for-business-leaders-financi-71576
46197,5704,,-1,Managing AWS IoT Devices: Fleet Indexing (Traditional Chinese),  AWS IoT Device Management     CC  IoT Foundation  Telemetry 30  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/managing-aws-iot-devices-fleet-indexing-tradition-71578
46205,5712,,-1,SaaS Business Fundamentals (Simplified Chinese),   SaaS    SaaS     CC   SaaS   SaaS   SaaS  1 5  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/saas-business-fundamentals-simplified-chinese-71586
46212,5719,,Amazon DynamoDB,Exploring the DynamoDB API and the AWS SDKs (Traditional Chinese),Amazon DynamoDB   DynamoDB     NoSQL    Amazon DynamoDB   DynamoDB   DynamoDB Local AWS Command Line Interface  AWS CLI    AWS    SDK  DynamoDB  Python Java Node js    NET  AWS CLI   Python   AWS   DynamoDB      1 5       DynamoDB   DynamoDB API     DynamoDB Local     AWS CLI   AWS   DynamoDB     DynamoDB     API   DynamoDB     DynamoDB        DynamoDB      Amazon DynamoDB   Amazon DynamoDB     AWS   AWS      Python Java Node js    Net    1   DynamoDB     DynamoDB     DynamoDB     DynamoDB     Amazon DynamoDB   AWS Cloud9     2   AWS CLI   DynamoDB API     DynamoDB API    AWS CLI   DynamoDB API    AWS CLI   DynamoDB     AWS CLI   Amazon DynamoDB CRUD     3   AWS   DynamoDB     AWS     DynamoDB   AWS     AWS   DynamoDB     Python   AWS    boto3    Amazon DynamoDB CRUD     4       AWS CLI   Amazon DynamoDB CRUD    ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/exploring-the-dynamodb-api-and-the-aws-sdks-tradi-71593
46236,5743,,-1,Amazon FSx for Lustre Primer (Simplified Chinese),Amazon FSx for Lustre   Lustre  Amazon FSx for Lustre  HPC  high performance computing  Amazon FSx for Lustre  Amazon FSx for Lustre   Amazon FSx for Lustre   Amazon FSx for Lustre  100   FSx for Lustre   FSx for Lustre  DIY  do it yourself  FSx for Lustre   FSx for Lustre   FSx for Lustre   Amazon CloudWatch  Amazon FSx for Lustre  Amazon FSx for Lustre  FSx for Lustre  FSx for Lustre   FSx for Lustre   Amazon FSx for Lustre  FSx for Lustre  Amazon FSx for Lustre  FSx for Lustre   FSx for Lustre  ,Amazon Web Services,AWS Skill Builder,-1,Chinese,-1.0,https://www.classcentral.com/course/amazon-fsx-for-lustre-primer-simplified-chinese-71617
